,zip,n_lat,n_lon,customer_id,first_name,last_name,street,louvein_community,city
254,94103,37.767917224015584,-122.40923975680997,5493,Arleen,Storrar,604 Sloan Plaza,5021,San Francisco
255,94103,37.77768518007316,-122.42006761320832,5492,Vanessa,Tuffs,3 Jana Way,5021,San Francisco
256,94103,37.78061940956294,-122.38760159761087,5491,Romeo,Simakov,7 Mallard Trail,4473,San Francisco
257,94103,37.776079345837246,-122.41228783134129,5490,Zed,Treleven,66553 Dryden Place,5021,San Francisco
258,94103,37.776717640648016,-122.42246379067258,5451,Anabella,Camoletto,6 Annamark Trail,5021,San Francisco
259,94103,37.78360615955459,-122.41865782212872,5450,Neville,Boyack,97473 Dryden Trail,5021,San Francisco
260,94103,37.77126642052855,-122.4138435870404,5510,Rafaela,Toynbee,70103 Declaration Way,5021,San Francisco
261,94103,37.77243795556125,-122.40439802011839,5511,Paulina,Lloyd,1638 Johnson Court,5021,San Francisco
262,94103,37.76974044110331,-122.40663001295407,5512,Dolf,Comino,9253 Arrowood Avenue,5021,San Francisco
263,94103,37.77943079407082,-122.41690610506541,5513,Tonie,Lince,692 Sunbrook Center,5021,San Francisco
264,94103,37.76945853349589,-122.40900988506434,5514,Wallis,Tams,6643 Green Alley,5021,San Francisco
265,94103,37.77789489916257,-122.40239410738889,5489,Valry,Hullyer,43 Ilene Center,5021,San Francisco
266,94103,37.774379355344664,-122.41070132800158,5488,Herman,Happs,334 Farragut Terrace,5021,San Francisco
267,94103,37.765525355181694,-122.42667694186794,5487,Theresita,Eilhertsen,8851 Northview Crossing,5021,San Francisco
268,94103,37.763565541122354,-122.40127443833583,5486,Cheryl,Dasent,8 Kingsford Junction,4473,San Francisco
269,94103,37.77682904216496,-122.42174847516414,5485,Viv,Gostyke,687 Schlimgen Terrace,5021,San Francisco
270,94103,37.7766714723144,-122.41354076996089,5484,Adelaide,Love,71 Kim Trail,5021,San Francisco
271,94103,37.76952579286831,-122.41903526047305,5483,Sibylla,Briscam,9652 Old Shore Pass,5021,San Francisco
272,94103,37.77375366061654,-122.40894998830105,5482,Tucky,Jeandeau,42272 Everett Way,5021,San Francisco
273,94103,37.774398095509966,-122.41149554905306,5481,Urban,Vittery,79500 Sunnyside Parkway,5021,San Francisco
274,94103,37.76393492731746,-122.41182189095919,5480,Coraline,McAless,43 Fuller Parkway,5021,San Francisco
275,94103,37.7594429178815,-122.40528873545568,5479,Cayla,Jacquest,25 Forest Park,5488,San Francisco
276,94103,37.778384532102976,-122.40336168598841,5478,Etty,Adnam,7387 Stoughton Park,5021,San Francisco
277,94103,37.7740866716306,-122.41341983383498,5477,Nicholas,Quillinane,2984 Pine View Hill,5021,San Francisco
278,94103,37.77673284861755,-122.41174344863695,5476,Orlan,Balkwill,46 Nelson Street,5021,San Francisco
279,94103,37.76582977392461,-122.4149393075041,5475,Russell,Ankers,10 Division Terrace,5021,San Francisco
280,94103,37.7663285679077,-122.4130777935146,5474,Towny,Rupert,9457 Crownhardt Circle,5021,San Francisco
281,94103,37.773841405618555,-122.41443420730116,5473,Laura,Kitcat,290 Maryland Center,5021,San Francisco
282,94103,37.7753181894362,-122.4114745049942,5472,Harcourt,Hallums,6 Express Pass,5021,San Francisco
283,94103,37.77627622344671,-122.41507676652843,5471,Veronique,Milne,82 Bluestem Junction,5021,San Francisco
284,94103,37.768475606048305,-122.40816429008908,5470,Kippar,Goare,63 Carioca Junction,5021,San Francisco
285,94103,37.771127125113544,-122.40542656472458,5469,Birgit,Whiteland,92771 Coleman Lane,5021,San Francisco
286,94103,37.76623322310263,-122.41943661456622,5468,Christalle,Antognozzii,4934 Spohn Road,5021,San Francisco
287,94103,37.779933733677574,-122.40763750429983,5467,Liam,Diloway,7026 Maryland Pass,5021,San Francisco
288,94103,37.77277571141884,-122.41044545338275,5466,Rozelle,Warby,988 Morrow Terrace,5021,San Francisco
289,94103,37.7814837794896,-122.41007795827808,5454,Ric,Minchell,330 Golf Course Lane,5021,San Francisco
290,94103,37.772085126801315,-122.4050815116033,5503,Allene,Dunsire,25388 Waubesa Alley,5021,San Francisco
291,94103,37.76488194270728,-122.4049597050661,5504,Wait,Clague,585 Mayfield Parkway,5021,San Francisco
292,94103,37.7711773499195,-122.41700015880451,5505,Raffarty,Woodes,7 Kensington Trail,5021,San Francisco
293,94103,37.7795455405757,-122.39469864824741,5465,Simone,De Meyer,67 Vahlen Terrace,5021,San Francisco
294,94103,37.76376786369051,-122.42365633773333,5464,Libbey,Tudball,2136 Maywood Road,5021,San Francisco
295,94103,37.78799075756727,-122.41352422325696,5463,Kassia,MacAlpin,46 John Wall Trail,5021,San Francisco
296,94103,37.79067703678989,-122.40570337143822,5462,Brit,Ericssen,445 Eastwood Park,5021,San Francisco
297,94103,37.77391185313813,-122.41795305188427,5461,Temple,Enbury,15 Sugar Circle,5021,San Francisco
298,94103,37.76752564898004,-122.39729773769861,5460,Marj,Gresham,94 Paget Crossing,4473,San Francisco
299,94103,37.77253056035984,-122.41315684098315,5459,Dinny,Haldon,4454 Kenwood Crossing,5021,San Francisco
300,94103,37.774003992651956,-122.4125510355517,5499,Alissa,Sarah,92053 Westport Hill,5021,San Francisco
301,94103,37.76642718548278,-122.41634222968763,5458,Clarence,Peaddie,9384 Northfield Parkway,5021,San Francisco
302,94103,37.76929749982343,-122.42253465184683,5457,Bibi,Frantzen,6 Waxwing Drive,5021,San Francisco
303,94104,37.78808484742724,-122.40091270567584,5369,Ilario,Iannini,627 Dunning Parkway,5021,San Francisco
304,94104,37.794295133565456,-122.4012370718776,5368,Hy,Caneo,439 Mitchell Pass,5021,San Francisco
305,94104,37.78394438939319,-122.40395810941504,5367,Philomena,Eidelman,8 Reindahl Avenue,5021,San Francisco
306,94104,37.79762696230419,-122.399342547089,5366,Reamonn,Mancktelow,684 Southridge Pass,5021,San Francisco
307,94104,37.79086660154673,-122.4050110753193,5365,Amalita,Cogin,568 Schmedeman Lane,5021,San Francisco
308,94105,37.79222997969392,-122.4000955157577,4826,Teador,Riseborough,46659 Corscot Pass,5021,San Francisco
309,94105,37.79794629697977,-122.39298054195453,4869,Nikita,Daybell,608 Londonderry Drive,5021,San Francisco
310,94105,37.789601446532494,-122.39969553639627,4868,Karylin,Ghost,5 Independence Way,5021,San Francisco
311,94105,37.78810590184086,-122.40057668045858,4867,Amalia,Kline,86 La Follette Drive,5021,San Francisco
312,94105,37.78512282958491,-122.40091584449334,4866,Jaclyn,Gaynesford,918 Buena Vista Parkway,5021,San Francisco
313,94105,37.79860262993734,-122.3969887113707,4865,Clo,Brownsea,299 Nelson Parkway,5021,San Francisco
314,94105,37.787344217760264,-122.39877886949847,4864,Ivar,Moraleda,1 Kipling Point,5021,San Francisco
315,94105,37.78977740719683,-122.40352209537483,4863,Lyndel,Goggin,44 Blackbird Pass,5021,San Francisco
316,94105,37.785540687814,-122.38543148979632,4862,Tiphani,Eloy,927 Dwight Junction,4473,San Francisco
317,94105,37.79970285753063,-122.37853679348558,4861,Eilis,Hamlet,89 8th Point,4291,San Francisco
318,94105,37.79082872784582,-122.39972742836355,4860,Claudine,Simm,5 Moland Point,5021,San Francisco
319,94105,37.79336752574463,-122.3877407375398,4859,Lemmie,Aveling,46 Mayfield Alley,5021,San Francisco
320,94105,37.7942722623351,-122.40117971558679,4858,Marillin,Longhirst,72329 Northport Circle,5021,San Francisco
321,94105,37.796781731964586,-122.3953815127929,4857,Pail,Haslewood,26 Holy Cross Hill,5021,San Francisco
322,94105,37.78327737131839,-122.39997482314253,4856,Kata,Cracknall,560 Florence Trail,5021,San Francisco
323,94105,37.79281342673968,-122.39825266936988,4855,Marys,Vause,72094 Harper Court,5021,San Francisco
324,94105,37.78790931191074,-122.3991592692034,4854,Gabi,Soame,28273 Dapin Plaza,5021,San Francisco
325,94105,37.79235380592041,-122.39206401883065,4853,Gaspar,Gregson,52678 Rusk Trail,5021,San Francisco
326,94105,37.78068906425947,-122.38362265785192,4852,Clarice,Pethick,2577 Declaration Plaza,4473,San Francisco
327,94105,37.79509033157865,-122.39967852072733,4851,Phillie,Miere,91 6th Junction,5021,San Francisco
328,94105,37.778990507534566,-122.39460822556181,4850,Kassandra,Will,890 Caliangt Point,5021,San Francisco
329,94105,37.79840172093928,-122.39955276838752,4849,Ruperta,Barringer,7 Towne Street,5021,San Francisco
330,94105,37.78770961069168,-122.38453035958342,4848,Jedediah,Poynzer,76 Eastlawn Way,4473,San Francisco
331,94105,37.79456638657439,-122.3878687099208,4847,Pepe,Sharpless,599 Anzinger Trail,5021,San Francisco
332,94105,37.794507151416624,-122.38427374192156,4846,Vivyanne,Kaysor,6953 Atwood Avenue,5021,San Francisco
333,94105,37.79133287589109,-122.395408524882,4845,Cicely,Leeuwerink,3076 Kings Street,5021,San Francisco
334,94105,37.78496631268384,-122.40099517326863,4844,Maryjo,Backshall,230 Donald Way,5021,San Francisco
335,94105,37.793164544444004,-122.40118147844234,4843,Rosy,Enterlein,58 Debs Crossing,5021,San Francisco
336,94105,37.79517810551967,-122.40476407799522,4842,Zed,Pittman,2527 Jana Point,5021,San Francisco
337,94105,37.784243947277226,-122.3964983504415,4841,Toma,Dimitriou,4 Browning Junction,5021,San Francisco
338,94105,37.784137136603334,-122.39609368048264,4840,Boote,Deverall,6803 Sachtjen Court,5021,San Francisco
339,94105,37.79051059793169,-122.39349609127646,4839,Babita,Buten,74 Roth Crossing,5021,San Francisco
340,94105,37.784774142960515,-122.38066480244528,4838,Brandie,Wager,7 Del Mar Center,4473,San Francisco
341,94105,37.80555513981604,-122.37582305094396,4837,Sammy,Keogh,5 Arrowood Court,4264,San Francisco
342,94105,37.799156640539934,-122.38671179948018,4836,Queenie,Brower,30257 Amoth Lane,5021,San Francisco
343,94105,37.78391589017314,-122.39153241731212,4835,Gypsy,Benoist,323 Eagle Crest Pass,4473,San Francisco
344,94105,37.784102847962664,-122.40478540227177,4834,Alayne,Ponsford,7 Lake View Place,5021,San Francisco
345,94105,37.79858954856286,-122.40108913124666,4833,Gates,Serjeantson,85603 Bay Way,5021,San Francisco
346,94105,37.781557047714166,-122.40710845889818,4832,Katuscha,Scardafield,545 Golf Way,5021,San Francisco
347,94105,37.79535578769184,-122.40385133548855,4831,Zondra,Rothschild,81965 Sunnyside Drive,5021,San Francisco
348,94105,37.785223224671924,-122.38122857009917,4830,Jules,Urlin,4665 Armistice Alley,4473,San Francisco
349,94105,37.787743192621505,-122.39014560809841,4829,Blakelee,Darnody,5 Clove Alley,5021,San Francisco
350,94105,37.80195154008337,-122.39207462054793,4828,Adaline,Dymond,14 Lakeland Trail,5021,San Francisco
351,94105,37.799769178537794,-122.40510943054505,4827,Saidee,Dalglish,8457 Hovde Terrace,5021,San Francisco
352,94105,37.798778791310234,-122.4007803690967,4825,Vere,Nielson,54 Reindahl Street,5021,San Francisco
353,94105,37.795626793647166,-122.38848137908485,4824,Gradey,Rendle,802 Claremont Junction,5021,San Francisco
354,94105,37.791236666155406,-122.39369005063189,4823,Tildi,MacCaghan,228 Rutledge Way,5021,San Francisco
355,94105,37.79253033727695,-122.38736692497808,4822,Hansiain,Liddicoat,52 Manley Hill,5021,San Francisco
356,94107,37.771062853322924,-122.38582784246077,5574,Sibby,Di Claudio,5 Corry Hill,4473,San Francisco
357,94107,37.76712560805926,-122.39273719962412,5573,Corie,Brocklehurst,11 Iowa Place,4473,San Francisco
358,94107,37.77015353419526,-122.40884377662924,5572,Marabel,Lamasna,8 Anthes Center,5021,San Francisco
359,94107,37.760786630866896,-122.39549943021728,5571,Miriam,Phillott,2 Crescent Oaks Trail,4473,San Francisco
360,94107,37.760247818702766,-122.39118729504679,5570,Sharity,Lionel,58612 Ridgeway Circle,4473,San Francisco
361,94107,37.7509838634576,-122.39925668042906,5569,Giustina,Hadny,5830 Burrows Drive,5077,San Francisco
362,94107,37.768217495496124,-122.39851059707675,5568,Karlik,Midden,1913 Birchwood Junction,4473,San Francisco
363,94107,37.77151517416472,-122.4075629813753,5567,Bambi,Bessom,79 Badeau Pass,5021,San Francisco
364,94107,37.755924161384364,-122.39063561909488,5566,Ulric,Genders,684 South Park,4473,San Francisco
365,94107,37.76275070829033,-122.37085401689684,5565,Dallas,Cheke,748 Kinsman Drive,5073,San Francisco
366,94107,37.762961893713545,-122.38995946520262,5564,Angil,Lealle,8 Shelley Parkway,4473,San Francisco
367,94107,37.76065742666799,-122.39834327111895,5563,Townsend,Tilby,76789 Ilene Hill,4473,San Francisco
368,94107,37.775569189018725,-122.40416185961946,5562,Ines,Harower,334 Mayfield Place,5021,San Francisco
369,94107,37.761797344043465,-122.39246318753489,5561,Michell,McGrowther,541 Fair Oaks Junction,4473,San Francisco
370,94107,37.769248406093325,-122.40034804264592,5560,Odell,Conichie,14874 Vernon Crossing,4473,San Francisco
371,94107,37.76121614858557,-122.38837885109959,5559,Ethelbert,Cluely,6 Sherman Parkway,4473,San Francisco
372,94107,37.76531632416027,-122.38586701831682,5558,Poppy,Lawther,31096 Pearson Lane,4473,San Francisco
373,94107,37.769253797594416,-122.3812525140102,5557,Marijn,Marjanski,62752 Washington Junction,4473,San Francisco
374,94107,37.77667620684113,-122.39902675692277,5556,Dianna,Innocenti,62526 Burning Wood Parkway,5021,San Francisco
375,94107,37.76750836159495,-122.39259592335047,5555,Odo,Bing,27521 Fairview Road,4473,San Francisco
376,94107,37.763577700401676,-122.396845476719,5554,Aguste,Stoffler,545 Coleman Court,4473,San Francisco
377,94107,37.76477574766094,-122.38952736233747,5553,Cornelius,Pigney,654 Gulseth Crossing,4473,San Francisco
378,94107,37.76146277441386,-122.38674744133586,5552,Rik,Hovenden,9115 Oakridge Hill,4473,San Francisco
379,94107,37.77867478478859,-122.39580548324284,5551,Thorndike,Beddows,4797 Pepper Wood Lane,5021,San Francisco
380,94107,37.77622108395819,-122.37867415740341,5550,Jaye,Rusk,9924 Mccormick Plaza,4473,San Francisco
381,94107,37.76324044628418,-122.39309562214427,5549,Viki,Surplice,4 Scoville Point,4473,San Francisco
382,94107,37.77546772023553,-122.40482689202277,5548,Joelie,Favela,48597 Algoma Avenue,5021,San Francisco
383,94107,37.759332500873086,-122.39242886982943,5547,Farley,Sillis,80882 Hauk Lane,4473,San Francisco
384,94107,37.762712786566276,-122.39256271216105,5546,Ida,Hanmore,1 Lighthouse Bay Center,4473,San Francisco
385,94107,37.778886220620755,-122.39674559846303,5545,Masha,Nanninini,2 Carioca Place,5021,San Francisco
386,94107,37.77120657226322,-122.38858652950742,5544,Daloris,Allott,1078 Rigney Park,4473,San Francisco
387,94107,37.75259804464412,-122.39321941903599,5543,Brooke,Le Count,23 Dayton Avenue,4473,San Francisco
388,94107,37.767991654191015,-122.4046778866325,5542,Fay,Rushbury,8 Utah Park,5021,San Francisco
389,94107,37.763318611502896,-122.39434495642448,5541,Chrysler,Blackman,566 Westerfield Plaza,4473,San Francisco
390,94107,37.75852717925422,-122.39533221385483,5598,Donetta,Malt,26 Cottonwood Trail,4473,San Francisco
391,94107,37.75648243282379,-122.39543491471377,5597,Jolene,Durkin,37 Claremont Lane,4473,San Francisco
392,94107,37.75809746101267,-122.39161848070495,5596,Emery,Golling,5149 Declaration Avenue,4473,San Francisco
393,94107,37.772562395416074,-122.38922572328545,5595,Suki,Peakman,52 John Wall Court,4473,San Francisco
394,94107,37.77508540320756,-122.39200534793466,5594,Jennee,Meininger,719 Riverside Plaza,4473,San Francisco
395,94107,37.76216593388762,-122.40293846530835,5593,Josefa,Park,8 Boyd Circle,5488,San Francisco
396,94107,37.76950774661033,-122.39294868146628,5592,Micah,Urwin,5 Eliot Trail,4473,San Francisco
397,94107,37.77268687322716,-122.39659580629568,5591,Riva,Sumpton,8 Lakeland Plaza,4473,San Francisco
398,94107,37.76723455942237,-122.39455146380406,5590,Elton,Boullin,1 Grasskamp Street,4473,San Francisco
399,94107,37.7665669947012,-122.388710312256,5589,Sherri,Northill,95 Nevada Parkway,4473,San Francisco
400,94107,37.77738991830527,-122.40548182014058,5588,Pennie,Chaloner,47980 Crownhardt Alley,5021,San Francisco
401,94107,37.75498734888373,-122.4030077649362,5587,Hollis,Gianasi,240 Glacier Hill Street,5488,San Francisco
402,94107,37.75633542804322,-122.39824263579007,5586,Justino,Quarmby,4466 Butterfield Center,4473,San Francisco
403,94107,37.763235611147195,-122.37910976495174,5585,Ceil,Stranger,31999 Schlimgen Way,4473,San Francisco
404,94107,37.76491789734104,-122.39375883155135,5584,Isaak,Paulson,659 Mesta Parkway,4473,San Francisco
405,94107,37.77023690942795,-122.39394743823813,5583,Marcelle,Issakov,17 Oneill Lane,4473,San Francisco
406,94107,37.77221985879708,-122.38541911574107,5582,Elfrida,Darko,2448 Thackeray Junction,4473,San Francisco
407,94107,37.76621494443479,-122.38779279220113,5581,Tabb,Shapland,78716 New Castle Center,4473,San Francisco
408,94107,37.76265536322676,-122.39782509922188,5580,Bessy,Kersey,3907 Sutteridge Circle,4473,San Francisco
409,94107,37.7728504411719,-122.39506858106493,5579,Kristoforo,Mendus,625 Summit Alley,4473,San Francisco
410,94107,37.7607754546816,-122.38660593745388,5540,Osbourn,Rohlfs,12355 Melrose Street,4473,San Francisco
411,94107,37.76433351656104,-122.38533762259377,5539,Marris,Baulcombe,8 Ruskin Terrace,4473,San Francisco
412,94107,37.766097223150986,-122.39971466329949,5538,Rae,Eskrigg,5 Lukken Drive,4473,San Francisco
413,94107,37.77148770467744,-122.3942520511461,5537,Letitia,Betancourt,42 David Center,4473,San Francisco
414,94107,37.765058975465536,-122.38712772479154,5536,Fons,Frisch,7992 Fremont Center,4473,San Francisco
415,94107,37.77225208396529,-122.39434218391538,5535,Laird,Pashenkov,52648 Shoshone Way,4473,San Francisco
416,94107,37.778485238290905,-122.39080334524195,5534,Jehu,Rycroft,994 Roth Pass,4473,San Francisco
417,94107,37.769388170477555,-122.40260646048358,5533,Delinda,Ubsdell,130 Loeprich Terrace,5021,San Francisco
418,94107,37.78027400656548,-122.39833745150203,5532,Marty,Lanigan,3 Donald Road,5021,San Francisco
419,94107,37.7686971339358,-122.38218993493261,5531,Mirella,Hallworth,55126 Union Pass,4473,San Francisco
420,94107,37.769170161976156,-122.38984567397549,5530,Jeffrey,Valenta,62 Macpherson Place,4473,San Francisco
421,94107,37.76127503422125,-122.39201122851581,5529,Frannie,Jenckes,216 Lighthouse Bay Way,4473,San Francisco
422,94107,37.76592525556106,-122.39626899336521,5528,Megen,Ridgedell,4 Carioca Plaza,4473,San Francisco
423,94107,37.77622364708974,-122.39210321812857,5527,Elisabet,Sant,1331 Brown Crossing,4473,San Francisco
424,94107,37.76347020669169,-122.39218625740111,5526,Arron,Wildman,3351 Cardinal Avenue,4473,San Francisco
425,94107,37.780893712574034,-122.40131807893057,5525,Gordon,Costerd,1 Lerdahl Drive,5021,San Francisco
426,94107,37.77442908961815,-122.39499884632254,5578,Alejandra,Grimditch,529 Derek Avenue,4473,San Francisco
427,94107,37.765070131140966,-122.39613449039639,5577,Jeni,Grimmert,924 Corscot Plaza,4473,San Francisco
428,94107,37.779639774194884,-122.400836788697,5576,Ilyssa,Rate,818 Schurz Junction,5021,San Francisco
429,94107,37.77177384670061,-122.396491763982,5575,Kellina,Deyes,47745 Heath Pass,4473,San Francisco
430,94108,37.79451595227327,-122.41728793420708,4879,Jefferson,Shardlow,5060 Eastwood Trail,5021,San Francisco
